states,year,week,label,m1,m1flag,m2,m2flag,m3,m3flag,m4,m4flag,location1,location2,sortorder,geocode
CALIFORNIA,2024,12,"Meningococcal disease, Serogroups ACWY",1.0,-,4.0,-,12.0,-,4.0,-,CALIFORNIA,,20241204889,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Meningococcal disease, Unknown serogroup",1.0,-,1.0,-,4.0,-,,-,CALIFORNIA,,20241204959,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Mpox,,-,29.0,-,64.0,-,35.0,-,CALIFORNIA,,20241205029,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Mumps,,-,6.0,-,8.0,-,7.0,-,CALIFORNIA,,20241205099,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Novel Influenza A virus infections,,-,0.0,-,,-,,-,CALIFORNIA,,20241205169,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Pertussis,1.0,-,19.0,-,152.0,-,25.0,-,CALIFORNIA,,20241205239,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Plague,,-,0.0,-,,-,,-,CALIFORNIA,,20241205309,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Poliomyelitis, paralytic",,-,0.0,-,,-,,-,CALIFORNIA,,20241205379,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Poliovirus infection, nonparalytic",,-,0.0,-,,-,,-,CALIFORNIA,,20241205449,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Psittacosis,,-,0.0,-,,-,,-,CALIFORNIA,,20241205519,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Q fever, Acute",,-,4.0,-,4.0,-,22.0,-,CALIFORNIA,,20241205589,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Q fever, Chronic",,-,0.0,-,,-,,-,CALIFORNIA,,20241205659,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Q fever, Total",,-,4.0,-,4.0,-,22.0,-,CALIFORNIA,,20241205729,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Rabies, Human",,-,0.0,-,,-,,-,CALIFORNIA,,20241205799,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Rubella,,-,1.0,-,,-,1.0,-,CALIFORNIA,,20241205869,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Rubella, congenital syndrome",,-,0.0,-,,-,,-,CALIFORNIA,,20241205939,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Salmonella Paratyphi infection,,-,4.0,-,,-,11.0,-,CALIFORNIA,,20241206009,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Salmonella Typhi infection,,-,5.0,-,,-,18.0,-,CALIFORNIA,,20241206079,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection),13.0,-,178.0,-,534.0,-,656.0,-,CALIFORNIA,,20241206149,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Severe acute respiratory syndrome-associated coronavirus disease,,-,0.0,-,,-,,-,CALIFORNIA,,20241206219,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Shiga toxin-producing Escherichia coli (STEC),7.0,-,70.0,-,300.0,-,324.0,-,CALIFORNIA,,20241206289,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Shigellosis,25.0,-,135.0,-,800.0,-,819.0,-,CALIFORNIA,,20241206359,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Smallpox,,-,0.0,-,,-,,-,CALIFORNIA,,20241206429,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Streptococcal toxic shock syndrome,,N,,NC,,N,,N,CALIFORNIA,,20241206499,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Syphilis, Congenital",,-,18.0,-,58.0,-,135.0,-,CALIFORNIA,,20241206569,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Syphilis, Primary and secondary",13.0,-,155.0,-,814.0,-,1701.0,-,CALIFORNIA,,20241206639,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Tetanus,,-,1.0,-,,-,,-,CALIFORNIA,,20241206709,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Toxic shock syndrome (other than Streptococcal),,-,0.0,-,,-,,-,CALIFORNIA,,20241206779,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Trichinellosis,,-,1.0,-,1.0,-,,-,CALIFORNIA,,20241206849,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Tuberculosis,1.0,-,68.0,-,185.0,-,396.0,-,CALIFORNIA,,20241206919,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Tularemia,,-,1.0,-,,-,1.0,-,CALIFORNIA,,20241206989,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Vancomycin-intermediate Staphylococcus aureus,,N,,NC,,N,,N,CALIFORNIA,,20241207059,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Vancomycin-resistant Staphylococcus aureus,,N,,NC,,N,,N,CALIFORNIA,,20241207129,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Varicella disease,,-,3.0,-,6.0,-,6.0,-,CALIFORNIA,,20241207199,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Confirmed",,-,12.0,-,7.0,-,9.0,-,CALIFORNIA,,20241207269,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Probable",2.0,-,7.0,-,21.0,-,15.0,-,CALIFORNIA,,20241207339,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Chapare virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207409,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Crimean-Congo hemorrhagic fever virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207479,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Ebola virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207549,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Guanarito virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207619,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Junin virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207689,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Lassa virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207759,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Lujo virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207829,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Machupo virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207899,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Marburg virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241207969,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Viral hemorrhagic fevers, Sabia virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241208039,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,Yellow fever,,-,0.0,-,,-,,-,CALIFORNIA,,20241208109,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,12,"Zika virus disease, non-congenital",,-,1.0,-,,-,,-,CALIFORNIA,,20241208179,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Anthrax,,-,0.0,-,,-,,-,CALIFORNIA,,20241300059,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, Chikungunya virus disease",,-,1.0,-,,-,2.0,-,CALIFORNIA,,20241300129,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, Eastern equine encephalitis virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241300199,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, Jamestown Canyon  virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241300269,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, La Crosse  virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241300339,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, Powassan virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241300409,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, St. Louis encephalitis virus disease",,-,2.0,-,,-,,-,CALIFORNIA,,20241300479,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, West Nile virus disease",,-,48.0,-,,-,,-,CALIFORNIA,,20241300549,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Arboviral diseases, Western equine encephalitis virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241300619,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Babesiosis,,-,4.0,-,1.0,-,,-,CALIFORNIA,,20241300689,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Botulism, Foodborne",,-,1.0,-,,-,,-,CALIFORNIA,,20241300759,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Botulism, Infant",,-,3.0,-,8.0,-,13.0,-,CALIFORNIA,,20241300829,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Botulism, Other (wound & unspecified)",,-,1.0,-,1.0,-,2.0,-,CALIFORNIA,,20241300899,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Brucellosis,,-,4.0,-,5.0,-,9.0,-,CALIFORNIA,,20241300969,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Campylobacteriosis,127.0,-,364.0,-,2342.0,-,2447.0,-,CALIFORNIA,,20241301039,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Candida auris, clinical",1.0,-,57.0,-,197.0,-,343.0,-,CALIFORNIA,,20241301109,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Candida auris, screening",,-,0.0,-,,-,,-,CALIFORNIA,,20241301179,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Carbapenemase-Producing Organisms (CPO), Total",,-,,NC,,-,302.0,-,CALIFORNIA,,20241301249,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Chancroid,,-,1.0,-,,-,1.0,-,CALIFORNIA,,20241301319,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Chlamydia trachomatis infection,1460.0,-,3928.0,-,40793.0,-,49077.0,-,CALIFORNIA,,20241301389,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Cholera,,-,1.0,-,,-,,-,CALIFORNIA,,20241301459,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Coccidioidomycosis, Confirmed",22.0,-,311.0,-,2283.0,-,1849.0,-,CALIFORNIA,,20241301529,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Coccidioidomycosis, Probable",,-,0.0,-,,-,,-,CALIFORNIA,,20241301599,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Coccidioidomycosis, total",22.0,-,311.0,-,2283.0,-,1849.0,-,CALIFORNIA,,20241301669,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Cronobacter invasive infection, infants, Confirmed",,U,,NC,,U,,NN,CALIFORNIA,,20241301739,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Cronobacter invasive infection, infants, Probable",,U,,NC,,U,,NN,CALIFORNIA,,20241301809,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Cryptosporidiosis,15.0,-,36.0,-,259.0,-,213.0,-,CALIFORNIA,,20241301879,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Cyclosporiasis,,-,16.0,-,3.0,-,4.0,-,CALIFORNIA,,20241301949,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Dengue virus infections, Dengue",,-,11.0,-,9.0,-,9.0,-,CALIFORNIA,,20241302019,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Dengue virus infections, Dengue-like illness",,-,0.0,-,,-,,-,CALIFORNIA,,20241302089,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Dengue virus infections, Severe dengue",,-,0.0,-,,-,,-,CALIFORNIA,,20241302159,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Giardiasis,13.0,-,81.0,-,678.0,-,640.0,-,CALIFORNIA,,20241302229,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Gonorrhea,295.0,-,1455.0,-,12337.0,-,16515.0,-,CALIFORNIA,,20241302299,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype",,-,2.0,-,1.0,-,3.0,-,CALIFORNIA,,20241302369,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable",,-,2.0,-,,-,16.0,-,CALIFORNIA,,20241302439,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b",,-,1.0,-,,-,,-,CALIFORNIA,,20241302509,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype",1.0,-,2.0,-,8.0,-,2.0,-,CALIFORNIA,,20241302579,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Haemophilus influenzae, invasive disease, All ages, all serotypes",3.0,-,5.0,-,13.0,-,31.0,-,CALIFORNIA,,20241302649,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Hansen's disease,,-,1.0,-,,-,,-,CALIFORNIA,,20241302719,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hantavirus infection, non-hantavirus pulmonary syndrome",,-,0.0,-,,-,,-,CALIFORNIA,,20241302789,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Hantavirus pulmonary syndrome,,-,1.0,-,,-,,-,CALIFORNIA,,20241302859,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Hemolytic uremic syndrome post-diarrheal,,-,4.0,-,3.0,-,15.0,-,CALIFORNIA,,20241302929,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis A, Confirmed",,-,11.0,-,52.0,-,71.0,-,CALIFORNIA,,20241302999,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis B, acute, Confirmed",,-,8.0,-,20.0,-,27.0,-,CALIFORNIA,,20241303069,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis B, acute, Probable",,-,,NC,,-,,NN,CALIFORNIA,,20241303139,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis B, chronic, Confirmed",,-,,NC,,-,,NP,CALIFORNIA,,20241303209,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis B, chronic, Probable",,-,,NC,,-,,NP,CALIFORNIA,,20241303279,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis B, perinatal, Confirmed",,-,0.0,-,,-,,-,CALIFORNIA,,20241303349,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis C, acute, Confirmed",,-,13.0,-,17.0,-,63.0,-,CALIFORNIA,,20241303419,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis C, acute, Probable",,-,3.0,-,6.0,-,7.0,-,CALIFORNIA,,20241303489,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis C, chronic, Confirmed",,-,,NC,,-,,NP,CALIFORNIA,,20241303559,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis C, chronic, Probable",,-,,NC,,-,,NP,CALIFORNIA,,20241303629,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Hepatitis C, perinatal, Confirmed",,-,1.0,-,4.0,-,4.0,-,CALIFORNIA,,20241303699,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Influenza-associated pediatric mortality,,-,3.0,-,8.0,-,5.0,-,CALIFORNIA,,20241303769,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Invasive pneumococcal disease, age <5 years, Confirmed",,N,,NC,,N,,N,CALIFORNIA,,20241303839,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Invasive pneumococcal disease, age <5 years, Probable",,N,,NC,,N,,N,CALIFORNIA,,20241303909,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Invasive pneumococcal disease, all ages, Confirmed",,N,,NC,,N,,N,CALIFORNIA,,20241303979,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Invasive pneumococcal disease, all ages, Probable",,N,,NC,,N,,N,CALIFORNIA,,20241304049,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Legionellosis,,-,18.0,-,77.0,-,190.0,-,CALIFORNIA,,20241304119,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Leptospirosis,,-,1.0,-,,-,4.0,-,CALIFORNIA,,20241304189,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Listeriosis, Confirmed",,-,5.0,-,,-,26.0,-,CALIFORNIA,,20241304259,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Listeriosis, Probable",,-,0.0,-,,-,,-,CALIFORNIA,,20241304329,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Malaria,,-,10.0,-,14.0,-,24.0,-,CALIFORNIA,,20241304399,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Measles, Imported",,-,1.0,-,1.0,-,,-,CALIFORNIA,,20241304469,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Measles, Indigenous",,-,2.0,-,4.0,-,,-,CALIFORNIA,,20241304539,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Melioidosis,,-,0.0,-,,-,,-,CALIFORNIA,,20241304609,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Meningococcal disease, All serogroups",1.0,-,5.0,-,21.0,-,8.0,-,CALIFORNIA,,20241304679,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Meningococcal disease, Other serogroups",,-,1.0,-,2.0,-,1.0,-,CALIFORNIA,,20241304749,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Meningococcal disease, Serogroup B",,-,1.0,-,2.0,-,2.0,-,CALIFORNIA,,20241304819,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Meningococcal disease, Serogroups ACWY",,-,4.0,-,12.0,-,5.0,-,CALIFORNIA,,20241304889,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Meningococcal disease, Unknown serogroup",1.0,-,1.0,-,5.0,-,,-,CALIFORNIA,,20241304959,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Mpox,,-,29.0,-,67.0,-,35.0,-,CALIFORNIA,,20241305029,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Mumps,,-,6.0,-,8.0,-,11.0,-,CALIFORNIA,,20241305099,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Novel Influenza A virus infections,,-,0.0,-,,-,,-,CALIFORNIA,,20241305169,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Pertussis,8.0,-,21.0,-,191.0,-,27.0,-,CALIFORNIA,,20241305239,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Plague,,-,0.0,-,,-,,-,CALIFORNIA,,20241305309,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Poliomyelitis, paralytic",,-,0.0,-,,-,,-,CALIFORNIA,,20241305379,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Poliovirus infection, nonparalytic",,-,0.0,-,,-,,-,CALIFORNIA,,20241305449,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Psittacosis,,-,0.0,-,,-,,-,CALIFORNIA,,20241305519,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Q fever, Acute",,-,4.0,-,4.0,-,23.0,-,CALIFORNIA,,20241305589,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Q fever, Chronic",,-,0.0,-,,-,,-,CALIFORNIA,,20241305659,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Q fever, Total",,-,4.0,-,4.0,-,23.0,-,CALIFORNIA,,20241305729,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Rabies, Human",,-,0.0,-,,-,,-,CALIFORNIA,,20241305799,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Rubella,,-,1.0,-,,-,1.0,-,CALIFORNIA,,20241305869,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Rubella, congenital syndrome",,-,0.0,-,,-,,-,CALIFORNIA,,20241305939,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Salmonella Paratyphi infection,,-,4.0,-,,-,12.0,-,CALIFORNIA,,20241306009,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Salmonella Typhi infection,,-,5.0,-,,-,18.0,-,CALIFORNIA,,20241306079,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection),9.0,-,178.0,-,569.0,-,712.0,-,CALIFORNIA,,20241306149,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Severe acute respiratory syndrome-associated coronavirus disease,,-,0.0,-,,-,,-,CALIFORNIA,,20241306219,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Shiga toxin-producing Escherichia coli (STEC),2.0,-,73.0,-,312.0,-,368.0,-,CALIFORNIA,,20241306289,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Shigellosis,21.0,-,135.0,-,867.0,-,902.0,-,CALIFORNIA,,20241306359,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Smallpox,,-,0.0,-,,-,,-,CALIFORNIA,,20241306429,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Streptococcal toxic shock syndrome,,N,,NC,,N,,N,CALIFORNIA,,20241306499,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Syphilis, Congenital",,-,18.0,-,68.0,-,150.0,-,CALIFORNIA,,20241306569,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Syphilis, Primary and secondary",6.0,-,154.0,-,877.0,-,1817.0,-,CALIFORNIA,,20241306639,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Tetanus,,-,1.0,-,,-,,-,CALIFORNIA,,20241306709,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Toxic shock syndrome (other than Streptococcal),,-,0.0,-,,-,,-,CALIFORNIA,,20241306779,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Trichinellosis,,-,1.0,-,1.0,-,,-,CALIFORNIA,,20241306849,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Tuberculosis,1.0,-,68.0,-,215.0,-,441.0,-,CALIFORNIA,,20241306919,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Tularemia,,-,1.0,-,,-,2.0,-,CALIFORNIA,,20241306989,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Vancomycin-intermediate Staphylococcus aureus,,N,,NC,,N,,N,CALIFORNIA,,20241307059,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Vancomycin-resistant Staphylococcus aureus,,N,,NC,,N,,N,CALIFORNIA,,20241307129,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Varicella disease,,-,3.0,-,6.0,-,6.0,-,CALIFORNIA,,20241307199,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Confirmed",,-,12.0,-,7.0,-,10.0,-,CALIFORNIA,,20241307269,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Probable",,-,7.0,-,22.0,-,18.0,-,CALIFORNIA,,20241307339,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Chapare virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307409,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Crimean-Congo hemorrhagic fever virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307479,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Ebola virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307549,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Guanarito virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307619,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Junin virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307689,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Lassa virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307759,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Lujo virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307829,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Machupo virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307899,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Marburg virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241307969,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Viral hemorrhagic fevers, Sabia virus",,-,0.0,-,,-,,-,CALIFORNIA,,20241308039,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,Yellow fever,,-,0.0,-,,-,,-,CALIFORNIA,,20241308109,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,13,"Zika virus disease, non-congenital",,-,1.0,-,,-,,-,CALIFORNIA,,20241308179,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,Anthrax,,-,0.0,-,,-,,-,CALIFORNIA,,20241400059,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, Chikungunya virus disease",,-,2.0,-,1.0,-,3.0,-,CALIFORNIA,,20241400129,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, Eastern equine encephalitis virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241400199,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, Jamestown Canyon  virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241400269,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, La Crosse  virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241400339,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, Powassan virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20241400409,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, St. Louis encephalitis virus disease",,-,2.0,-,,-,,-,CALIFORNIA,,20241400479,POINT (-119.27023 36.374105693)
CALIFORNIA,2024,14,"Arboviral diseases, West Nile virus disease",,-,48.0,-,,-,,-,CALIFORNIA,,20241400549,POINT (-119.27023 36.374105693)
